;time;id;x;y;height;cam
705;1557995144907;27966;259;180;1344;D8:80:39:D8:42:9E
706;1557995145212;27966;261;182;1296;D8:80:39:D8:42:9E
707;1557995145412;27966;261;182;1310;D8:80:39:D8:42:9E
708;1557995145711;27966;260;181;1364;D8:80:39:D8:42:9E
709;1557995145916;27966;266;179;1414;D8:80:39:D8:42:9E
710;1557995146212;27966;274;179;1475;D8:80:39:D8:42:9E
711;1557995146412;27966;273;180;1481;D8:80:39:D8:42:9E
712;1557995146733;27966;272;180;1475;D8:80:39:D8:42:9E
713;1557995146916;27966;272;179;1463;D8:80:39:D8:42:9E
714;1557995147224;27966;272;179;1452;D8:80:39:D8:42:9E
715;1557995147410;27966;272;179;1452;D8:80:39:D8:42:9E
716;1557995147712;27966;272;179;1452;D8:80:39:D8:42:9E
717;1557995147907;27966;272;179;1452;D8:80:39:D8:42:9E
718;1557995148214;27966;272;179;1452;D8:80:39:D8:42:9E
719;1557995148413;27966;269;179;1445;D8:80:39:D8:42:9E
720;1557995148710;27966;270;179;1445;D8:80:39:D8:42:9E
721;1557995148917;27966;270;179;1445;D8:80:39:D8:42:9E
722;1557995149217;27966;265;178;1428;D8:80:39:D8:42:9E
723;1557995149418;27966;262;177;1422;D8:80:39:D8:42:9E
724;1557995149715;27966;264;178;1433;D8:80:39:D8:42:9E
725;1557995149912;27966;270;179;1445;D8:80:39:D8:42:9E
726;1557995150213;27966;272;179;1446;D8:80:39:D8:42:9E
727;1557995150414;27966;271;179;1446;D8:80:39:D8:42:9E
728;1557995150711;27966;272;179;1452;D8:80:39:D8:42:9E
729;1557995150907;27966;273;179;1452;D8:80:39:D8:42:9E
730;1557995151225;27966;265;179;1433;D8:80:39:D8:42:9E
731;1557995151415;27966;261;178;1421;D8:80:39:D8:42:9E
732;1557995151716;27966;260;178;1421;D8:80:39:D8:42:9E
733;1557995151912;27966;258;177;1421;D8:80:39:D8:42:9E
734;1557995152217;27966;262;178;1421;D8:80:39:D8:42:9E
735;1557995152408;27966;262;178;1421;D8:80:39:D8:42:9E
736;1557995152707;27966;264;178;1422;D8:80:39:D8:42:9E
737;1557995153011;27966;268;178;1428;D8:80:39:D8:42:9E
738;1557995153230;27966;268;178;1428;D8:80:39:D8:42:9E
739;1557995153415;27966;267;178;1422;D8:80:39:D8:42:9E
740;1557995153719;27966;263;178;1421;D8:80:39:D8:42:9E
741;1557995153913;27966;261;178;1421;D8:80:39:D8:42:9E
742;1557995154228;27966;262;178;1421;D8:80:39:D8:42:9E
743;1557995154409;27966;264;178;1422;D8:80:39:D8:42:9E
744;1557995154713;27966;260;178;1421;D8:80:39:D8:42:9E
745;1557995154907;27966;258;178;1421;D8:80:39:D8:42:9E
746;1557995155221;27966;260;178;1421;D8:80:39:D8:42:9E
747;1557995155512;27966;260;178;1421;D8:80:39:D8:42:9E
748;1557995155716;27966;262;178;1421;D8:80:39:D8:42:9E
749;1557995155907;27966;260;177;1421;D8:80:39:D8:42:9E
750;1557995156217;27966;257;177;1421;D8:80:39:D8:42:9E
751;1557995156408;27966;260;178;1421;D8:80:39:D8:42:9E
752;1557995156713;27966;263;179;1421;D8:80:39:D8:42:9E
753;1557995156916;27966;261;179;1421;D8:80:39:D8:42:9E
754;1557995157218;27966;260;179;1421;D8:80:39:D8:42:9E
755;1557995157428;27966;259;179;1421;D8:80:39:D8:42:9E
756;1557995157712;27966;256;178;1421;D8:80:39:D8:42:9E
757;1557995157909;27966;256;178;1421;D8:80:39:D8:42:9E
758;1557995158242;27966;256;177;1421;D8:80:39:D8:42:9E
759;1557995158415;27966;257;177;1421;D8:80:39:D8:42:9E
760;1557995158720;27966;257;177;1421;D8:80:39:D8:42:9E
761;1557995159010;27966;256;177;1421;D8:80:39:D8:42:9E
762;1557995159218;27966;256;178;1421;D8:80:39:D8:42:9E
763;1557995159409;27966;256;178;1421;D8:80:39:D8:42:9E
764;1557995159707;27966;257;178;1420;D8:80:39:D8:42:9E
765;1557995159910;27966;256;179;1420;D8:80:39:D8:42:9E
766;1557995160212;27966;256;178;1421;D8:80:39:D8:42:9E
767;1557995160411;27966;256;177;1421;D8:80:39:D8:42:9E
768;1557995160711;27966;256;178;1421;D8:80:39:D8:42:9E
769;1557995160914;27966;256;178;1421;D8:80:39:D8:42:9E
770;1557995161223;27966;257;178;1421;D8:80:39:D8:42:9E
771;1557995161415;27966;256;177;1421;D8:80:39:D8:42:9E
772;1557995161711;27966;255;177;1421;D8:80:39:D8:42:9E
773;1557995161912;27966;255;177;1421;D8:80:39:D8:42:9E
774;1557995162216;27966;262;178;1439;D8:80:39:D8:42:9E
775;1557995162416;27966;267;177;1509;D8:80:39:D8:42:9E
776;1557995162731;27966;266;174;1688;D8:80:39:D8:42:9E
777;1557995162907;27966;262;172;1783;D8:80:39:D8:42:9E
778;1557995163221;27966;262;168;1841;D8:80:39:D8:42:9E
779;1557995163409;27966;265;166;1848;D8:80:39:D8:42:9E
780;1557995163714;27966;274;163;1869;D8:80:39:D8:42:9E
781;1557995163908;27966;279;162;1879;D8:80:39:D8:42:9E
782;1557995164217;27966;287;159;1869;D8:80:39:D8:42:9E
783;1557995164410;27966;294;154;1861;D8:80:39:D8:42:9E
784;1557995164707;27966;305;150;1867;D8:80:39:D8:42:9E
785;1557995164910;27966;313;150;1868;D8:80:39:D8:42:9E
786;1557995165216;27966;325;154;1871;D8:80:39:D8:42:9E
787;1557995165415;27966;333;158;1887;D8:80:39:D8:42:9E
788;1557995165707;27966;343;166;1890;D8:80:39:D8:42:9E
789;1557995165910;27966;350;172;1890;D8:80:39:D8:42:9E
790;1557995166217;27966;357;183;1898;D8:80:39:D8:42:9E
791;1557995166416;27966;357;191;1896;D8:80:39:D8:42:9E
792;1557995166719;27966;355;204;1902;D8:80:39:D8:42:9E
793;1557995166908;27966;354;212;1903;D8:80:39:D8:42:9E
794;1557995167222;27966;349;224;1897;D8:80:39:D8:42:9E
795;1557995167416;27966;345;232;1892;D8:80:39:D8:42:9E
796;1557995167716;27966;333;240;1871;D8:80:39:D8:42:9E
797;1557995167908;27966;324;245;1869;D8:80:39:D8:42:9E
798;1557995168211;27966;311;251;1882;D8:80:39:D8:42:9E
799;1557995168440;27966;301;254;1873;D8:80:39:D8:42:9E
800;1557995168722;27966;286;256;1867;D8:80:39:D8:42:9E
801;1557995169011;27966;271;252;1848;D8:80:39:D8:42:9E
802;1557995169218;27966;262;247;1853;D8:80:39:D8:42:9E
803;1557995169410;27966;255;241;1866;D8:80:39:D8:42:9E
804;1557995169711;27966;245;230;1855;D8:80:39:D8:42:9E
805;1557995169911;27966;240;221;1856;D8:80:39:D8:42:9E
806;1557995170208;27966;238;207;1855;D8:80:39:D8:42:9E
807;1557995170411;27966;239;197;1851;D8:80:39:D8:42:9E
808;1557995170712;27966;244;182;1867;D8:80:39:D8:42:9E
809;1557995170915;27966;247;173;1863;D8:80:39:D8:42:9E
810;1557995171216;27966;252;159;1857;D8:80:39:D8:42:9E
811;1557995171412;27966;258;152;1862;D8:80:39:D8:42:9E
812;1557995171716;27966;269;147;1852;D8:80:39:D8:42:9E
813;1557995171915;27966;279;145;1851;D8:80:39:D8:42:9E
814;1557995172208;27966;294;144;1856;D8:80:39:D8:42:9E
815;1557995172410;27966;304;144;1851;D8:80:39:D8:42:9E
816;1557995172715;27966;319;145;1863;D8:80:39:D8:42:9E
817;1557995172917;27966;328;149;1867;D8:80:39:D8:42:9E
818;1557995173222;27966;340;160;1878;D8:80:39:D8:42:9E
819;1557995173448;27966;346;168;1893;D8:80:39:D8:42:9E
820;1557995173719;27966;356;181;1892;D8:80:39:D8:42:9E
821;1557995173911;27966;361;190;1894;D8:80:39:D8:42:9E
822;1557995174208;27966;362;206;1888;D8:80:39:D8:42:9E
823;1557995174417;27966;359;217;1885;D8:80:39:D8:42:9E
824;1557995174708;27966;355;233;1891;D8:80:39:D8:42:9E
825;1557995174916;27966;352;244;1885;D8:80:39:D8:42:9E
826;1557995175216;27966;343;255;1878;D8:80:39:D8:42:9E
827;1557995175411;27966;334;258;1857;D8:80:39:D8:42:9E
828;1557995175711;27966;319;262;1799;D8:80:39:D8:42:9E
829;1557995175918;27966;309;264;1763;D8:80:39:D8:42:9E
830;1557995176713;27984;264;258;1832;D8:80:39:D8:42:9E
831;1557995176909;27984;258;252;1864;D8:80:39:D8:42:9E
832;1557995177213;27984;249;241;1881;D8:80:39:D8:42:9E
833;1557995177411;27984;245;233;1876;D8:80:39:D8:42:9E
834;1557995177711;27984;240;219;1875;D8:80:39:D8:42:9E
835;1557995177914;27984;241;210;1873;D8:80:39:D8:42:9E
836;1557995178214;27984;248;198;1845;D8:80:39:D8:42:9E
837;1557995178411;27984;255;191;1788;D8:80:39:D8:42:9E
838;1557995178720;27984;264;184;1613;D8:80:39:D8:42:9E
839;1557995178952;27984;265;182;1486;D8:80:39:D8:42:9E
840;1557995179221;27984;260;179;1383;D8:80:39:D8:42:9E
841;1557995179416;27984;257;178;1377;D8:80:39:D8:42:9E
842;1557995179714;27984;256;178;1390;D8:80:39:D8:42:9E
843;1557995179916;27984;256;178;1390;D8:80:39:D8:42:9E
844;1557995180232;27984;264;181;1446;D8:80:39:D8:42:9E
845;1557995180511;27984;269;181;1661;D8:80:39:D8:42:9E
846;1557995180710;27984;265;178;1785;D8:80:39:D8:42:9E
847;1557995180919;27984;261;173;1849;D8:80:39:D8:42:9E
848;1557995181213;27984;261;165;1873;D8:80:39:D8:42:9E
849;1557995181408;27984;263;163;1867;D8:80:39:D8:42:9E
850;1557995181706;27984;265;164;1877;D8:80:39:D8:42:9E
851;1557995181912;27984;266;164;1889;D8:80:39:D8:42:9E
852;1557995182207;27984;269;161;1887;D8:80:39:D8:42:9E
853;1557995182410;27984;273;157;1879;D8:80:39:D8:42:9E
854;1557995182713;27984;281;149;1885;D8:80:39:D8:42:9E
855;1557995183011;27984;290;145;1897;D8:80:39:D8:42:9E
856;1557995183223;27984;297;144;1885;D8:80:39:D8:42:9E
857;1557995183411;27984;307;146;1883;D8:80:39:D8:42:9E
858;1557995183662;27984;317;148;1899;D8:80:39:D8:42:9E
859;1557995183925;27984;330;150;1906;D8:80:39:D8:42:9E
860;1557995184213;27984;345;150;1906;D8:80:39:D8:42:9E
861;1557995184415;27984;352;151;1915;D8:80:39:D8:42:9E
862;1557995184717;27984;361;156;1918;D8:80:39:D8:42:9E
863;1557995184910;27984;366;163;1917;D8:80:39:D8:42:9E
864;1557995185217;27984;372;175;1916;D8:80:39:D8:42:9E
865;1557995185410;27984;376;184;1906;D8:80:39:D8:42:9E
866;1557995185712;27984;383;197;1899;D8:80:39:D8:42:9E
867;1557995185912;27984;385;205;1897;D8:80:39:D8:42:9E
868;1557995186214;27984;383;216;1888;D8:80:39:D8:42:9E
869;1557995186419;27984;381;223;1890;D8:80:39:D8:42:9E
870;1557995186715;27984;377;230;1900;D8:80:39:D8:42:9E
871;1557995186915;27984;375;234;1899;D8:80:39:D8:42:9E
872;1557995187228;27984;371;236;1893;D8:80:39:D8:42:9E
873;1557995187417;27984;369;234;1890;D8:80:39:D8:42:9E
874;1557995187715;27984;367;226;1894;D8:80:39:D8:42:9E
875;1557995187912;27984;365;219;1903;D8:80:39:D8:42:9E
876;1557995188249;27984;363;211;1910;D8:80:39:D8:42:9E
877;1557995188409;27984;360;205;1908;D8:80:39:D8:42:9E
878;1557995188716;27984;358;196;1907;D8:80:39:D8:42:9E
879;1557995188917;27984;359;191;1905;D8:80:39:D8:42:9E
880;1557995189212;27984;364;182;1899;D8:80:39:D8:42:9E
881;1557995189445;27984;369;173;1902;D8:80:39:D8:42:9E
882;1557995189711;27984;380;166;1898;D8:80:39:D8:42:9E
883;1557995189926;27984;386;166;1886;D8:80:39:D8:42:9E
884;1557995190216;27984;394;169;1884;D8:80:39:D8:42:9E
885;1557995190411;27984;399;171;1884;D8:80:39:D8:42:9E
886;1557995190717;27984;393;180;1881;D8:80:39:D8:42:9E
887;1557995190909;27984;387;187;1892;D8:80:39:D8:42:9E
888;1557995191213;27984;388;197;1902;D8:80:39:D8:42:9E
889;1557995191420;27984;390;205;1901;D8:80:39:D8:42:9E
890;1557995191710;27984;391;217;1910;D8:80:39:D8:42:9E
891;1557995191909;27984;389;224;1917;D8:80:39:D8:42:9E
892;1557995192212;27984;384;233;1912;D8:80:39:D8:42:9E
893;1557995192412;27984;379;237;1916;D8:80:39:D8:42:9E
894;1557995192712;27984;367;244;1941;D8:80:39:D8:42:9E
895;1557995192919;27984;358;246;1945;D8:80:39:D8:42:9E
896;1557995193215;27984;353;240;1923;D8:80:39:D8:42:9E
897;1557995193413;27984;355;237;1907;D8:80:39:D8:42:9E
898;1557995193717;27984;360;230;1906;D8:80:39:D8:42:9E
899;1557995193919;27984;360;222;1917;D8:80:39:D8:42:9E
900;1557995194215;27984;358;204;1926;D8:80:39:D8:42:9E
901;1557995194413;27984;359;195;1927;D8:80:39:D8:42:9E
902;1557995194724;27984;362;187;1927;D8:80:39:D8:42:9E
903;1557995194913;27984;364;181;1922;D8:80:39:D8:42:9E
904;1557995195228;27984;368;173;1924;D8:80:39:D8:42:9E
905;1557995195407;27984;366;167;1931;D8:80:39:D8:42:9E
906;1557995195707;27984;356;161;1925;D8:80:39:D8:42:9E
907;1557995195915;27984;348;159;1919;D8:80:39:D8:42:9E
908;1557995196214;27984;336;158;1914;D8:80:39:D8:42:9E
909;1557995196407;27984;327;156;1911;D8:80:39:D8:42:9E
910;1557995196709;27984;314;152;1929;D8:80:39:D8:42:9E
911;1557995196919;27984;307;150;1946;D8:80:39:D8:42:9E
912;1557995197217;27984;296;150;1934;D8:80:39:D8:42:9E
913;1557995197447;27984;288;151;1924;D8:80:39:D8:42:9E
914;1557995197728;27984;276;155;1919;D8:80:39:D8:42:9E
915;1557995197913;27984;269;157;1911;D8:80:39:D8:42:9E
916;1557995198215;27984;260;162;1926;D8:80:39:D8:42:9E
917;1557995198414;27984;257;169;1933;D8:80:39:D8:42:9E
918;1557995198717;27984;254;181;1933;D8:80:39:D8:42:9E
919;1557995198918;27984;251;190;1939;D8:80:39:D8:42:9E
920;1557995199213;27984;246;201;1934;D8:80:39:D8:42:9E
921;1557995199418;27984;247;210;1932;D8:80:39:D8:42:9E
922;1557995199715;27984;249;223;1932;D8:80:39:D8:42:9E
923;1557995199923;27984;253;230;1923;D8:80:39:D8:42:9E
924;1557995200211;27984;258;240;1927;D8:80:39:D8:42:9E
925;1557995200411;27984;264;246;1935;D8:80:39:D8:42:9E
926;1557995200715;27984;276;252;1925;D8:80:39:D8:42:9E
927;1557995200910;27984;281;254;1914;D8:80:39:D8:42:9E
928;1557995201219;27984;291;256;1898;D8:80:39:D8:42:9E
929;1557995201414;27984;298;256;1893;D8:80:39:D8:42:9E
930;1557995201714;27984;310;256;1900;D8:80:39:D8:42:9E
931;1557995201917;27984;318;255;1907;D8:80:39:D8:42:9E
932;1557995202208;27984;329;255;1920;D8:80:39:D8:42:9E
933;1557995202408;27984;335;253;1932;D8:80:39:D8:42:9E
934;1557995202708;27984;343;247;1935;D8:80:39:D8:42:9E
935;1557995202909;27984;347;242;1931;D8:80:39:D8:42:9E
936;1557995203211;27984;354;233;1936;D8:80:39:D8:42:9E
937;1557995203410;27984;358;224;1938;D8:80:39:D8:42:9E
938;1557995203714;27984;360;211;1939;D8:80:39:D8:42:9E
939;1557995203916;27984;361;203;1938;D8:80:39:D8:42:9E
940;1557995204207;27984;361;193;1923;D8:80:39:D8:42:9E
941;1557995204409;27984;359;185;1918;D8:80:39:D8:42:9E
942;1557995204715;27984;352;173;1925;D8:80:39:D8:42:9E
943;1557995204924;27984;349;167;1923;D8:80:39:D8:42:9E
944;1557995205213;27984;342;157;1933;D8:80:39:D8:42:9E
945;1557995205448;27984;335;153;1939;D8:80:39:D8:42:9E
946;1557995205713;27984;322;151;1926;D8:80:39:D8:42:9E
947;1557995205918;27984;314;151;1933;D8:80:39:D8:42:9E
948;1557995206217;27984;301;150;1945;D8:80:39:D8:42:9E
949;1557995206415;27984;292;150;1939;D8:80:39:D8:42:9E
950;1557995206713;27984;281;152;1942;D8:80:39:D8:42:9E
951;1557995206910;27984;274;155;1941;D8:80:39:D8:42:9E
952;1557995207213;27984;266;163;1933;D8:80:39:D8:42:9E
953;1557995207409;27984;261;170;1936;D8:80:39:D8:42:9E
954;1557995207713;27984;254;180;1933;D8:80:39:D8:42:9E
955;1557995207927;27984;249;187;1931;D8:80:39:D8:42:9E
956;1557995208213;27984;246;198;1936;D8:80:39:D8:42:9E
957;1557995208409;27984;247;206;1932;D8:80:39:D8:42:9E
958;1557995208722;27984;249;218;1931;D8:80:39:D8:42:9E
959;1557995208915;27984;252;227;1934;D8:80:39:D8:42:9E
960;1557995209225;27984;257;239;1932;D8:80:39:D8:42:9E
961;1557995209412;27984;261;246;1932;D8:80:39:D8:42:9E
962;1557995209710;27984;267;254;1914;D8:80:39:D8:42:9E
963;1557995209912;27984;274;256;1898;D8:80:39:D8:42:9E
964;1557995210206;27984;290;256;1889;D8:80:39:D8:42:9E
965;1557995210427;27984;299;256;1887;D8:80:39:D8:42:9E
966;1557995210721;27984;310;257;1880;D8:80:39:D8:42:9E
967;1557995210915;27984;317;257;1881;D8:80:39:D8:42:9E
968;1557995211215;27984;327;255;1908;D8:80:39:D8:42:9E
969;1557995211444;27984;331;253;1924;D8:80:39:D8:42:9E
970;1557995211715;27984;336;244;1937;D8:80:39:D8:42:9E
971;1557995211913;27984;340;237;1939;D8:80:39:D8:42:9E
972;1557995212210;27984;345;227;1939;D8:80:39:D8:42:9E
973;1557995212414;27984;348;221;1946;D8:80:39:D8:42:9E
974;1557995212707;27984;352;212;1943;D8:80:39:D8:42:9E
975;1557995212920;27984;351;204;1942;D8:80:39:D8:42:9E
976;1557995213213;27984;347;193;1954;D8:80:39:D8:42:9E
977;1557995213410;27984;345;185;1953;D8:80:39:D8:42:9E
978;1557995213715;27984;341;174;1949;D8:80:39:D8:42:9E
979;1557995213921;27984;338;168;1950;D8:80:39:D8:42:9E
980;1557995214212;27984;331;159;1937;D8:80:39:D8:42:9E
981;1557995214415;27984;323;156;1934;D8:80:39:D8:42:9E
982;1557995214710;27984;310;153;1943;D8:80:39:D8:42:9E
983;1557995214909;27984;303;151;1943;D8:80:39:D8:42:9E
984;1557995215216;27984;291;150;1941;D8:80:39:D8:42:9E
985;1557995215409;27984;283;149;1941;D8:80:39:D8:42:9E
986;1557995215715;27984;274;154;1925;D8:80:39:D8:42:9E
987;1557995215918;27984;270;162;1925;D8:80:39:D8:42:9E
988;1557995216212;27984;263;169;1937;D8:80:39:D8:42:9E
989;1557995216418;27984;258;173;1940;D8:80:39:D8:42:9E
990;1557995216710;27984;254;184;1951;D8:80:39:D8:42:9E
991;1557995216919;27984;252;193;1952;D8:80:39:D8:42:9E
992;1557995217215;27984;250;201;1934;D8:80:39:D8:42:9E
993;1557995217408;27984;249;205;1925;D8:80:39:D8:42:9E
994;1557995217719;27984;250;213;1918;D8:80:39:D8:42:9E
995;1557995217909;27984;252;219;1911;D8:80:39:D8:42:9E
996;1557995218211;27984;254;224;1908;D8:80:39:D8:42:9E
997;1557995218415;27984;254;224;1908;D8:80:39:D8:42:9E
998;1557995218717;27984;253;219;1900;D8:80:39:D8:42:9E
999;1557995218916;27984;254;213;1892;D8:80:39:D8:42:9E
1000;1557995219210;27984;257;204;1886;D8:80:39:D8:42:9E
1001;1557995219417;27984;261;198;1852;D8:80:39:D8:42:9E
1002;1557995219712;27984;269;190;1675;D8:80:39:D8:42:9E
1003;1557995219911;27984;272;187;1527;D8:80:39:D8:42:9E
1004;1557995220215;27984;264;185;1407;D8:80:39:D8:42:9E
1005;1557995220417;27984;260;185;1388;D8:80:39:D8:42:9E
1006;1557995220712;27984;259;185;1388;D8:80:39:D8:42:9E
1007;1557995220944;27984;259;185;1388;D8:80:39:D8:42:9E
1008;1557995221210;27984;259;185;1388;D8:80:39:D8:42:9E
1009;1557995221446;27984;259;186;1388;D8:80:39:D8:42:9E
1010;1557995221713;27984;258;186;1388;D8:80:39:D8:42:9E
1011;1557995221914;27984;258;186;1388;D8:80:39:D8:42:9E
1012;1557995222209;27984;258;187;1388;D8:80:39:D8:42:9E
1013;1557995222411;27984;259;187;1388;D8:80:39:D8:42:9E
1014;1557995222716;27984;259;187;1388;D8:80:39:D8:42:9E
1015;1557995222910;27984;259;187;1388;D8:80:39:D8:42:9E
1016;1557995223218;27984;259;186;1388;D8:80:39:D8:42:9E
1017;1557995223415;27984;259;186;1388;D8:80:39:D8:42:9E
1018;1557995223718;27984;259;186;1388;D8:80:39:D8:42:9E
1019;1557995223917;27984;259;186;1388;D8:80:39:D8:42:9E
1020;1557995224210;27984;259;186;1388;D8:80:39:D8:42:9E
1021;1557995224412;27984;259;186;1388;D8:80:39:D8:42:9E
1022;1557995224718;27984;259;186;1388;D8:80:39:D8:42:9E
1023;1557995224909;27984;259;186;1388;D8:80:39:D8:42:9E
1024;1557995225237;27984;259;186;1388;D8:80:39:D8:42:9E
1025;1557995225413;27984;259;186;1388;D8:80:39:D8:42:9E
1026;1557995225708;27984;259;186;1388;D8:80:39:D8:42:9E
1027;1557995225907;27984;259;186;1388;D8:80:39:D8:42:9E
1028;1557995226214;27984;259;186;1388;D8:80:39:D8:42:9E
1029;1557995226427;27984;259;185;1388;D8:80:39:D8:42:9E
1030;1557995226727;27984;259;186;1388;D8:80:39:D8:42:9E
1031;1557995226918;27984;259;185;1388;D8:80:39:D8:42:9E
1032;1557995227213;27984;259;185;1389;D8:80:39:D8:42:9E
1033;1557995227407;27984;259;185;1389;D8:80:39:D8:42:9E
1034;1557995227716;27984;259;184;1389;D8:80:39:D8:42:9E
1035;1557995227908;27984;259;184;1389;D8:80:39:D8:42:9E
1036;1557995228213;27984;259;184;1389;D8:80:39:D8:42:9E
1037;1557995228415;27984;258;184;1389;D8:80:39:D8:42:9E
1038;1557995228718;27984;258;185;1389;D8:80:39:D8:42:9E
1039;1557995228915;27984;258;185;1389;D8:80:39:D8:42:9E
1040;1557995229217;27984;259;185;1389;D8:80:39:D8:42:9E
1041;1557995229415;27984;259;185;1389;D8:80:39:D8:42:9E
1042;1557995229713;27984;259;185;1389;D8:80:39:D8:42:9E
1043;1557995229919;27984;259;185;1389;D8:80:39:D8:42:9E
1044;1557995230214;27984;259;185;1389;D8:80:39:D8:42:9E
1045;1557995230411;27984;259;185;1389;D8:80:39:D8:42:9E
1046;1557995230708;27984;259;185;1389;D8:80:39:D8:42:9E
1047;1557995230909;27984;259;185;1388;D8:80:39:D8:42:9E
1048;1557995231213;27984;258;186;1388;D8:80:39:D8:42:9E
1049;1557995231411;27984;258;185;1388;D8:80:39:D8:42:9E
1050;1557995231736;27984;259;185;1388;D8:80:39:D8:42:9E
1051;1557995231916;27984;258;185;1388;D8:80:39:D8:42:9E
1052;1557995232223;27984;258;185;1388;D8:80:39:D8:42:9E
1053;1557995232407;27984;257;186;1388;D8:80:39:D8:42:9E
1054;1557995232712;27984;257;186;1388;D8:80:39:D8:42:9E
1055;1557995232914;27984;257;185;1388;D8:80:39:D8:42:9E
1056;1557995233213;27984;258;185;1388;D8:80:39:D8:42:9E
1057;1557995233419;27984;258;185;1388;D8:80:39:D8:42:9E
1058;1557995233718;27984;258;185;1388;D8:80:39:D8:42:9E
1059;1557995233908;27984;259;186;1388;D8:80:39:D8:42:9E
1060;1557995234217;27984;259;186;1388;D8:80:39:D8:42:9E
1061;1557995234414;27984;263;185;1395;D8:80:39:D8:42:9E
1062;1557995234708;27984;274;185;1427;D8:80:39:D8:42:9E
1063;1557995234944;27984;278;187;1445;D8:80:39:D8:42:9E
1064;1557995235212;27984;281;189;1445;D8:80:39:D8:42:9E
1065;1557995235412;27984;283;192;1433;D8:80:39:D8:42:9E
1066;1557995235715;27984;284;195;1421;D8:80:39:D8:42:9E
1067;1557995235915;27984;284;196;1421;D8:80:39:D8:42:9E
1068;1557995236212;27984;277;194;1401;D8:80:39:D8:42:9E
1069;1557995236415;27984;270;191;1395;D8:80:39:D8:42:9E
1070;1557995236713;27984;264;183;1396;D8:80:39:D8:42:9E
1071;1557995236914;27984;259;181;1389;D8:80:39:D8:42:9E
1072;1557995237213;27984;254;182;1382;D8:80:39:D8:42:9E
1073;1557995237421;27984;254;182;1382;D8:80:39:D8:42:9E
1074;1557995237712;27984;256;183;1369;D8:80:39:D8:42:9E
1075;1557995238012;27984;262;185;1350;D8:80:39:D8:42:9E
1076;1557995238210;27984;266;186;1337;D8:80:39:D8:42:9E
1077;1557995238408;27984;270;186;1295;D8:80:39:D8:42:9E
1078;1557995238724;27984;276;185;1223;D8:80:39:D8:42:9E
1079;1557995238911;27984;275;182;1224;D8:80:39:D8:42:9E
1080;1557995239210;27984;266;179;1254;D8:80:39:D8:42:9E
1081;1557995239425;27984;261;178;1282;D8:80:39:D8:42:9E
1082;1557995239712;27984;258;179;1317;D8:80:39:D8:42:9E
1083;1557995239913;27984;260;180;1310;D8:80:39:D8:42:9E
1084;1557995240222;27984;264;182;1267;D8:80:39:D8:42:9E
1085;1557995240412;27984;264;182;1253;D8:80:39:D8:42:9E
1086;1557995240710;27984;267;182;1230;D8:80:39:D8:42:9E
1087;1557995240914;27984;269;182;1200;D8:80:39:D8:42:9E
1088;1557995241208;27984;271;180;1160;D8:80:39:D8:42:9E
1089;1557995241416;27984;272;179;1136;D8:80:39:D8:42:9E
1090;1557995241715;27984;271;178;1092;D8:80:39:D8:42:9E
1091;1557995241910;27984;271;177;1084;D8:80:39:D8:42:9E
1092;1557995242218;27984;273;177;1093;D8:80:39:D8:42:9E
1093;1557995242407;27984;273;177;1093;D8:80:39:D8:42:9E
1094;1557995242718;27984;272;177;1093;D8:80:39:D8:42:9E
1095;1557995242915;27984;271;177;1093;D8:80:39:D8:42:9E
1096;1557995243215;27984;271;177;1093;D8:80:39:D8:42:9E
1097;1557995243407;27984;271;177;1093;D8:80:39:D8:42:9E
1098;1557995243720;27984;271;178;1110;D8:80:39:D8:42:9E
1099;1557995243926;27984;271;178;1110;D8:80:39:D8:42:9E
1100;1557995244219;27984;271;178;1110;D8:80:39:D8:42:9E
1101;1557995244412;27984;272;178;1128;D8:80:39:D8:42:9E
1102;1557995244707;27984;272;179;1128;D8:80:39:D8:42:9E
1103;1557995245013;27984;272;179;1128;D8:80:39:D8:42:9E
1104;1557995245218;27984;271;179;1136;D8:80:39:D8:42:9E
1105;1557995245407;27984;271;180;1144;D8:80:39:D8:42:9E
1106;1557995245714;27984;272;179;1153;D8:80:39:D8:42:9E
1107;1557995245911;27984;272;179;1153;D8:80:39:D8:42:9E
1108;1557995246212;27984;271;178;1145;D8:80:39:D8:42:9E
1109;1557995246414;27984;271;178;1153;D8:80:39:D8:42:9E
1110;1557995246714;27984;271;180;1169;D8:80:39:D8:42:9E
1111;1557995246917;27984;271;180;1168;D8:80:39:D8:42:9E
1112;1557995247215;27984;272;180;1177;D8:80:39:D8:42:9E
1113;1557995247410;27984;272;180;1177;D8:80:39:D8:42:9E
1114;1557995247710;27984;271;180;1160;D8:80:39:D8:42:9E
1115;1557995247909;27984;271;180;1152;D8:80:39:D8:42:9E
1116;1557995248218;27984;271;180;1168;D8:80:39:D8:42:9E
1117;1557995248410;27984;271;180;1177;D8:80:39:D8:42:9E
1118;1557995248723;27984;271;180;1177;D8:80:39:D8:42:9E
1119;1557995248943;27984;270;180;1177;D8:80:39:D8:42:9E
1120;1557995249212;27984;270;180;1177;D8:80:39:D8:42:9E
1121;1557995249407;27984;270;180;1177;D8:80:39:D8:42:9E
1122;1557995249713;27984;271;180;1177;D8:80:39:D8:42:9E
1123;1557995249907;27984;272;180;1177;D8:80:39:D8:42:9E
1124;1557995250212;27984;271;180;1177;D8:80:39:D8:42:9E
